index,trial,block,image_left,image_right,old_image,new_image,button,subject_index,valid,idx_trial_subj,left_is_new,right_is_new,old_new_comb,category_left,category_right,time_left,time_right,longer_left,longer_right,avg_dur_left,avg_dur_right,longer_avg_dur_left,longer_avg_dur_right
4126,129,3,173,176,1,2,1,21,True,6292,False,True,3,natural,faces,0.8472103004291845,0.15278969957081545,True,False,282.0,178.0,True,False
4127,130,3,142,148,2,1,2,21,True,6341,True,False,1,humans,natural,0.7659919028340081,0.2340080971659919,True,False,270.2857142857143,192.66666666666666,True,False
4128,131,3,41,140,2,1,2,21,True,6390,True,False,1,indoor,indoor,0.7838070628768303,0.21619293712316967,True,False,202.22222222222223,251.0,False,True
4129,132,3,171,200,1,2,1,21,True,6439,False,True,3,humans,natural,0.6779661016949152,0.3220338983050847,True,False,228.57142857142858,253.33333333333334,False,True
4130,133,3,91,138,2,1,2,21,True,6488,True,False,1,natural,natural,0.8603531300160514,0.13964686998394862,True,False,357.3333333333333,174.0,True,False
4131,134,3,164,130,1,2,1,21,True,6537,False,True,3,natural,humans,0.3188405797101449,0.6811594202898551,False,True,249.33333333333334,177.55555555555554,True,False
4132,135,3,36,191,2,1,2,21,True,6586,True,False,1,indoor,faces,0.7910931174089069,0.2089068825910931,True,False,279.14285714285717,258.0,True,False
4133,137,3,122,120,1,2,1,21,True,6684,False,True,3,humans,urban,0.17204301075268819,0.8279569892473119,False,True,416.0,250.25,True,False
4134,138,3,126,2,1,2,1,21,True,6733,False,True,3,natural,urban,0.35362578334825423,0.6463742166517458,False,True,197.5,288.8,False,True
4135,139,3,68,177,1,2,1,21,True,6782,False,True,3,urban,urban,0.11331679073614558,0.8866832092638545,False,True,274.0,268.0,True,False
4136,140,3,52,144,2,1,2,21,True,6831,True,False,1,urban,natural,0.2015177065767285,0.7984822934232715,False,True,239.0,270.57142857142856,False,True
4137,141,3,159,165,1,2,1,21,True,6880,False,True,3,indoor,indoor,0.7188284518828452,0.28117154811715483,True,False,214.75,224.0,False,True
4138,142,3,183,34,2,1,2,21,True,6929,True,False,1,humans,urban,0.2322801024765158,0.7677198975234842,False,True,181.33333333333334,224.75,False,True
4139,143,3,167,199,2,1,1,21,True,6978,True,False,1,noise,natural,0.42675698560541914,0.5732430143945809,False,True,336.0,270.8,True,False
4140,144,3,156,21,1,2,1,21,True,7027,False,True,3,urban,urban,0.2080772607550483,0.7919227392449517,False,True,237.0,225.5,True,False
4141,145,3,102,118,2,1,2,21,True,7076,True,True,4,humans,natural,0.5483319076133447,0.4516680923866553,True,False,256.4,264.0,False,True
4142,146,3,161,153,1,2,1,21,True,7125,False,True,3,urban,urban,0.8608549874266554,0.13914501257334452,True,False,293.42857142857144,166.0,True,False
4143,147,3,184,12,2,1,2,21,True,7174,True,False,1,indoor,urban,0.6591115140525838,0.34088848594741616,True,False,207.71428571428572,188.0,True,False
4144,148,3,128,131,1,2,1,21,True,7223,False,True,3,humans,urban,0.47844827586206895,0.521551724137931,False,True,185.0,302.5,False,True
4145,149,3,176,57,1,2,1,21,True,7272,False,True,3,faces,humans,0.24753289473684212,0.7524671052631579,False,True,200.66666666666666,261.42857142857144,False,True
4146,150,3,8,197,2,1,2,21,True,7321,True,False,1,indoor,urban,0.38954468802698144,0.6104553119730185,False,True,308.0,289.6,True,False
4147,151,3,37,99,2,1,2,21,True,7370,True,False,1,urban,indoor,0.8445890968266884,0.15541090317331163,True,False,296.57142857142856,382.0,False,True
4148,152,3,111,100,1,2,1,21,True,7419,False,True,3,faces,faces,0.6278065630397237,0.37219343696027635,True,False,242.33333333333334,215.5,True,False
4149,153,3,151,49,1,2,1,21,True,7468,False,True,3,indoor,urban,0.45567375886524825,0.5443262411347518,False,True,257.0,204.66666666666666,True,False
4150,154,3,41,10,1,2,1,21,True,7517,False,True,3,indoor,natural,0.5257383966244725,0.4742616033755274,True,False,207.66666666666666,281.0,False,True
4151,155,3,39,32,2,1,2,21,True,7566,True,False,1,urban,indoor,0.790112749349523,0.209887250650477,True,False,151.83333333333334,242.0,False,True
4152,156,3,185,105,2,1,2,21,True,7615,True,False,1,urban,humans,0.5442820292347378,0.45571797076526227,True,False,253.2,151.42857142857142,True,False
4153,157,3,81,107,1,2,1,21,True,7664,False,True,3,urban,urban,0.3065236818588025,0.6934763181411975,False,True,228.66666666666666,258.6666666666667,False,True
4154,158,3,29,112,1,2,1,21,True,7713,False,True,3,urban,natural,0.5345971563981042,0.4654028436018957,True,False,188.0,245.5,False,True
4155,159,3,38,43,2,1,2,21,True,7762,True,False,1,urban,urban,0.6790980052038161,0.32090199479618386,True,False,223.71428571428572,246.66666666666666,False,True
4156,160,3,106,154,2,1,2,21,True,7811,True,False,1,natural,humans,0.1740306582506763,0.8259693417493237,False,True,193.0,229.0,False,True
4157,161,3,9,132,2,1,2,21,True,7860,True,False,1,humans,urban,0.8243697478991596,0.17563025210084032,True,False,280.2857142857143,209.0,True,False
4158,162,3,80,85,1,2,2,21,True,7909,False,True,3,natural,natural,0.2466725820763088,0.7533274179236912,False,True,139.0,283.0,False,True
4159,163,3,35,14,2,1,2,21,True,7958,True,False,1,humans,urban,0.6541038525963149,0.3458961474036851,True,False,260.3333333333333,275.3333333333333,False,True
4160,164,3,94,57,2,1,2,21,True,8007,True,False,1,faces,humans,0.6451612903225806,0.3548387096774194,True,False,211.42857142857142,271.3333333333333,False,True
4161,165,3,58,92,2,1,2,21,True,8056,True,False,1,humans,urban,0.5403996524761078,0.4596003475238923,True,False,177.71428571428572,264.5,False,True
4162,166,3,108,139,1,2,1,21,True,8105,False,True,3,urban,humans,0.18322475570032573,0.8167752442996743,False,True,225.0,222.88888888888889,True,False
4163,167,3,121,187,2,1,2,21,True,8154,True,False,1,urban,urban,0.5247787610619469,0.47522123893805307,True,False,197.66666666666666,268.5,False,True
4164,168,3,125,85,2,1,2,21,True,8203,True,False,1,humans,natural,0.8125,0.1875,True,False,179.4,414.0,False,True
4165,169,3,143,112,2,1,2,21,True,8252,True,False,1,urban,natural,0.890848026868178,0.109151973131822,True,False,235.77777777777777,260.0,False,True
4166,170,3,31,101,1,2,1,21,True,8301,False,True,3,faces,indoor,0.314921681780709,0.685078318219291,False,True,191.0,277.0,False,True
4167,171,3,3,70,2,1,2,21,True,8350,True,False,1,urban,natural,0.6340755082284608,0.3659244917715392,True,False,327.5,189.0,True,False
4168,172,3,38,155,1,2,1,21,True,8399,False,True,3,urban,urban,0.31105169340463457,0.6889483065953654,False,True,232.66666666666666,220.85714285714286,True,False
4169,173,3,37,33,1,2,1,21,True,8448,False,True,3,urban,urban,0.7302158273381295,0.2697841726618705,True,False,203.0,200.0,True,False
4170,174,3,64,120,2,1,2,21,True,8497,True,False,1,urban,urban,0.3498322147651007,0.6501677852348994,False,True,208.5,258.3333333333333,False,True
4171,175,3,102,97,1,2,1,21,True,8546,False,True,3,humans,urban,0.6056466302367942,0.39435336976320584,True,False,221.66666666666666,216.5,True,False
4172,176,4,100,183,0,0,0,21,True,8595,False,False,2,faces,humans,0.1965665236051502,0.8034334763948497,False,True,229.0,208.0,True,False
4173,177,4,54,10,0,0,0,21,True,8644,False,False,2,urban,natural,0.683223992502343,0.316776007497657,True,False,208.28571428571428,225.33333333333334,False,True
4174,178,4,89,165,0,0,0,21,True,8693,False,False,2,urban,indoor,0.8712374581939799,0.12876254180602006,True,False,260.5,308.0,False,True
4175,179,4,200,72,0,0,0,21,True,8742,False,False,2,natural,natural,0.6568791946308725,0.34312080536912754,True,False,261.0,204.5,True,False
4176,180,4,167,52,0,0,0,21,False,8791,False,False,2,noise,urban,0.08640939597315436,0.9135906040268457,False,True,206.0,242.0,False,True
4177,181,4,193,35,0,0,0,21,True,8840,False,False,2,natural,humans,0.739010989010989,0.260989010989011,True,False,230.57142857142858,190.0,True,False
4178,182,4,155,170,0,0,0,21,False,8889,False,False,2,urban,urban,0.6903799514955538,0.30962004850444624,True,False,244.0,191.5,True,False
4179,183,4,101,107,0,0,0,21,True,8938,False,False,2,indoor,urban,0.40099833610648916,0.5990016638935108,False,True,192.8,360.0,False,True
4180,184,4,36,106,0,0,0,21,True,8987,False,False,2,indoor,natural,1.0,0.0,True,False,243.8,,False,False
4181,185,4,49,94,0,0,0,21,True,9036,False,False,2,urban,faces,0.364877161055505,0.635122838944495,False,True,267.3333333333333,232.66666666666666,True,False
4182,186,4,33,139,0,0,0,21,False,9085,False,False,2,urban,humans,0.7167673716012085,0.28323262839879154,True,False,316.3333333333333,187.5,True,False
4183,187,4,39,143,0,0,0,21,True,9134,False,False,2,urban,urban,1.0,0.0,True,False,268.8888888888889,,False,False
4184,188,4,19,64,0,0,0,21,True,9183,False,False,2,natural,urban,0.47956630525437866,0.5204336947456214,False,True,287.5,208.0,True,False
4185,189,4,121,125,0,0,0,21,True,9232,False,False,2,urban,humans,0.0,1.0,False,True,,230.8,False,False
4186,190,4,58,28,0,0,0,21,True,9281,False,False,2,humans,natural,0.9129353233830846,0.08706467661691543,True,False,244.66666666666666,210.0,True,False
4187,191,4,90,2,0,0,0,21,True,9330,False,False,2,urban,urban,0.16085106382978723,0.8391489361702128,False,True,378.0,281.7142857142857,True,False
4188,192,4,190,130,0,0,0,21,True,9379,False,False,2,indoor,humans,0.6398305084745762,0.3601694915254237,True,False,251.66666666666666,212.5,True,False
4189,193,4,8,185,0,0,0,21,True,9428,False,False,2,indoor,urban,0.42869415807560135,0.5713058419243986,False,True,249.5,221.66666666666666,True,False
4190,194,4,177,131,0,0,0,21,True,9477,False,False,2,urban,urban,0.20598911070780399,0.794010889292196,False,True,227.0,218.75,True,False
4191,195,4,21,195,0,0,0,21,False,9526,False,False,2,urban,natural,0.5359864521591872,0.4640135478408129,True,False,316.5,274.0,True,False
4192,196,4,142,184,0,0,0,21,True,9575,False,False,2,humans,indoor,0.6466666666666666,0.35333333333333333,True,False,258.6666666666667,212.0,True,False
4193,197,4,91,174,0,0,0,21,True,9624,False,False,2,natural,urban,0.16723259762308998,0.83276740237691,False,True,197.0,245.25,False,True
4194,198,4,153,136,0,0,0,21,False,9673,False,False,2,urban,urban,0.8722910216718266,0.12770897832817338,True,False,250.44444444444446,330.0,False,True
4195,199,4,97,3,0,0,0,21,False,9722,False,False,2,urban,urban,0.7112733171127331,0.28872668288726683,True,False,219.25,237.33333333333334,False,True
4196,200,4,77,9,0,0,0,21,True,9771,False,False,2,natural,humans,0.3585409252669039,0.641459074733096,False,True,268.6666666666667,180.25,True,False
4197,1,1,136,160,0,0,0,22,True,21,True,True,4,urban,faces,0.26850937808489633,0.7314906219151036,False,True,272.0,185.25,True,False
4198,2,1,121,102,0,0,0,22,True,70,True,True,4,urban,humans,0.40921658986175113,0.5907834101382489,False,True,222.0,213.66666666666666,True,False
4199,3,1,62,44,0,0,0,22,True,119,True,True,4,urban,natural,0.4880514705882353,0.5119485294117647,False,True,212.4,222.8,False,True
4200,4,1,27,86,0,0,0,22,True,168,True,True,4,urban,natural,0.8282647584973166,0.17173524150268335,True,False,205.77777777777777,192.0,True,False
4201,5,1,104,42,0,0,0,22,False,217,True,True,4,indoor,noise,0.6506787330316742,0.34932126696832577,True,False,179.75,193.0,False,True
4202,6,1,174,55,0,0,0,22,True,266,True,True,4,urban,urban,0.6144688644688645,0.38553113553113555,True,False,167.75,210.5,False,True
4203,7,1,158,29,0,0,0,22,True,315,True,True,4,urban,urban,0.7679932260795935,0.23200677392040644,True,False,259.14285714285717,182.66666666666666,True,False
4204,8,1,197,75,0,0,0,22,True,364,True,True,4,urban,faces,0.5309734513274337,0.4690265486725664,True,False,240.0,176.66666666666666,True,False
4205,9,1,148,165,0,0,0,22,True,413,True,True,4,natural,indoor,0.7509157509157509,0.2490842490842491,True,False,205.0,181.33333333333334,True,False
4206,10,1,162,134,0,0,0,22,True,462,True,True,4,urban,urban,0.5790513833992095,0.4209486166007905,True,False,146.5,213.0,False,True
4207,11,1,17,50,0,0,0,22,True,511,True,True,4,natural,natural,0.819038642789821,0.18096135721017909,True,False,217.25,192.0,True,False
4208,12,1,146,1,0,0,0,22,True,560,True,True,4,indoor,natural,0.4506787330316742,0.5493212669683258,False,True,199.2,202.33333333333334,False,True
4209,13,1,161,176,0,0,0,22,True,609,True,True,4,urban,faces,0.7094650205761317,0.2905349794238683,True,False,246.28571428571428,176.5,True,False
4210,14,1,95,124,0,0,0,22,True,658,True,True,4,faces,faces,0.8733392382639504,0.1266607617360496,True,False,328.6666666666667,143.0,True,False
4211,15,1,22,169,0,0,0,22,True,707,True,True,4,natural,urban,0.3629103815439219,0.637089618456078,False,True,204.5,179.5,True,False
4212,16,1,15,28,0,0,0,22,True,756,True,True,4,humans,natural,1.0,0.0,True,False,172.0,,False,False
4213,17,1,166,11,0,0,0,22,True,805,True,True,4,natural,urban,0.233983286908078,0.766016713091922,False,True,168.0,183.33333333333334,False,True
4214,18,1,125,41,0,0,0,22,True,854,True,True,4,humans,indoor,0.8300589390962672,0.16994106090373282,True,False,187.77777777777777,173.0,True,False
4215,19,1,137,14,0,0,0,22,True,903,True,True,4,natural,urban,0.6365248226950354,0.36347517730496454,True,False,205.14285714285714,205.0,True,False
4216,20,1,9,21,0,0,0,22,True,952,True,True,4,humans,urban,0.46457399103139013,0.5354260089686098,False,True,207.2,199.0,True,False
4217,21,1,135,94,0,0,0,22,True,1001,True,True,4,faces,faces,0.5194468452895419,0.48055315471045806,True,False,240.4,158.85714285714286,True,False
4218,22,1,172,65,0,0,0,22,True,1050,True,True,4,urban,natural,0.8278026905829596,0.17219730941704037,True,False,184.6,192.0,False,True
4219,23,1,76,58,0,0,0,22,True,1099,True,True,4,faces,humans,0.3300411522633745,0.6699588477366255,False,True,267.3333333333333,232.57142857142858,True,False
4220,24,1,157,20,0,0,0,22,True,1148,True,True,4,humans,urban,0.911993097497843,0.08800690250215704,True,False,192.1818181818182,204.0,False,True
4221,25,1,83,48,0,0,0,22,True,1197,True,True,4,humans,indoor,0.8855160450997398,0.11448395490026018,True,False,204.2,264.0,False,True
4222,26,2,64,9,2,1,1,22,True,1246,True,False,1,urban,humans,0.5815217391304348,0.41847826086956524,True,False,214.0,231.0,False,True
4223,27,2,174,122,1,2,2,22,True,1295,False,True,3,urban,humans,0.3511520737327189,0.6488479262672812,False,True,254.0,234.66666666666666,True,False
4224,28,2,34,62,2,1,1,22,True,1344,True,False,1,urban,urban,0.9143101970865467,0.0856898029134533,True,False,266.75,200.0,True,False
4225,29,2,100,28,2,1,1,22,True,1393,True,False,1,faces,natural,0.3744414655942806,0.6255585344057194,False,True,209.5,233.33333333333334,False,True
4226,30,2,199,124,2,1,1,22,True,1442,True,False,1,natural,faces,0.8135904499540864,0.18640955004591367,True,False,295.3333333333333,135.33333333333334,True,False
4227,31,2,125,189,1,2,2,22,True,1491,False,True,3,humans,natural,0.5256038647342995,0.47439613526570046,True,False,155.42857142857142,163.66666666666666,False,True
4228,32,2,11,188,1,2,2,22,True,1540,False,True,3,urban,humans,0.22202797202797203,0.777972027972028,False,True,169.33333333333334,222.5,False,True
4229,33,2,181,122,2,1,1,22,True,1589,True,False,1,natural,humans,0.6410496719775071,0.358950328022493,True,False,195.42857142857142,153.2,True,False
4230,34,2,182,134,2,1,1,22,True,1638,True,False,1,urban,urban,0.8997407087294728,0.10025929127052723,True,False,208.2,232.0,False,True
4231,35,2,89,160,2,1,1,22,True,1687,True,False,1,urban,faces,0.4738771769019248,0.5261228230980751,False,True,147.71428571428572,191.33333333333334,False,True
4232,36,2,17,145,1,2,2,22,True,1736,False,True,3,natural,natural,0.3046471600688468,0.6953528399311532,False,True,177.0,269.3333333333333,False,True
4233,37,2,132,146,2,1,1,22,True,1785,True,False,1,urban,indoor,0.424812030075188,0.575187969924812,False,True,180.8,204.0,False,True
4234,38,2,45,94,2,1,1,22,True,1834,True,False,1,urban,faces,0.6500437445319335,0.34995625546806647,True,False,212.28571428571428,200.0,True,False
4235,39,2,60,15,2,1,1,22,True,1883,True,False,1,urban,humans,0.7850953206239168,0.21490467937608318,True,False,201.33333333333334,165.33333333333334,True,False
4236,40,2,7,27,2,1,1,22,True,1932,True,False,1,humans,urban,0.6675627240143369,0.3324372759856631,True,False,212.85714285714286,185.5,True,False
4237,41,2,78,136,2,1,1,22,True,1981,True,False,1,natural,urban,0.33546034639927075,0.6645396536007293,False,True,147.2,208.28571428571428,False,True
4238,42,2,176,93,1,2,2,22,True,2030,False,True,3,faces,faces,0.3095652173913043,0.6904347826086956,False,True,178.0,264.6666666666667,False,True
4239,43,2,95,196,1,2,2,22,True,2079,False,True,3,faces,humans,0.45539906103286387,0.5446009389671361,False,True,242.5,232.0,True,False
4240,44,2,76,153,1,2,2,22,True,2128,False,True,3,faces,urban,0.3484119345524543,0.6515880654475458,False,True,144.8,225.66666666666666,False,True
4241,45,2,58,127,1,2,2,22,True,2177,False,True,3,humans,faces,0.7085610200364298,0.29143897996357016,True,False,172.88888888888889,160.0,True,False
4242,46,2,161,99,1,2,2,22,True,2226,False,True,3,urban,indoor,0.3655913978494624,0.6344086021505376,False,True,204.0,236.0,False,True
4243,47,2,188,200,1,2,2,22,True,2275,False,True,3,humans,natural,0.4691780821917808,0.5308219178082192,False,True,205.5,132.85714285714286,True,False
4244,48,2,22,38,1,2,2,22,True,2324,False,True,3,natural,urban,0.4985941893158388,0.5014058106841612,False,True,177.33333333333334,214.0,False,True
4245,49,2,180,75,2,1,1,22,False,2373,True,False,1,faces,faces,0.5121722846441947,0.48782771535580527,True,False,182.33333333333334,173.66666666666666,True,False
4246,50,2,46,48,2,1,2,22,True,2422,True,False,1,urban,indoor,0.3342391304347826,0.6657608695652174,False,True,246.0,163.33333333333334,True,False
4247,51,2,42,101,1,2,2,22,True,2471,False,True,3,noise,indoor,0.2502127659574468,0.7497872340425532,False,True,294.0,220.25,True,False
4248,52,2,189,81,1,2,2,22,True,2520,False,True,3,natural,urban,0.8341708542713567,0.1658291457286432,True,False,184.44444444444446,165.0,True,False
